0 2.60945721444655
1 -5.129584409282312
2 2.040583614569785
3 0.7227949433092302
4 3.6438534691732807
5 -2.0431241779945926
6 -2.0266204622578194
7 -0.5795941970144075
8 5.601232140230305
9 1.6344126226708264
10 6.637692904607969
11 -6.942633933521201
12 -0.2530563865449431
13 -3.705058860993482
14 -3.6394832780116078
15 -9.764632488574783
16 -0.6814659494593345
17 -2.6863789089476144
18 -0.291185009267968
19 -5.681855342645664
20 -3.53801478036806
21 1.8687482409420064
22 0.8480633906477233
23 -1.8240391001851282
24 -1.1926887459652733
25 0.7646959322795168
26 -0.01547582352123933
27 -1.2031593826704419
28 -0.9017355533748792
29 -6.311319476915738
30 -3.5660444091236565
31 -5.419689095176229
32 -0.08332418944969544
33 7.137668027606809
34 2.7516000958906774
35 4.293739423798913
36 2.8340497614943
37 0.5889338342743233
38 2.751327681884934
39 2.266243803111175
40 1.124074473325239
41 1.682640645838328
42 -0.7176730215901501
43 -5.5798818862469375
44 1.9053155308873966
45 -2.940431643907786
46 3.770374564351266
47 -0.476043269564318
48 0.6412219061457756
49 -5.585525529898108
50 7.884423040554269
51 1.5363642715671684
52 1.2297601559081197
53 2.6860503940592535
54 4.06443221424646
55 -5.4009730030287875
56 -2.6176073973851204
57 0.06614369773674267
58 0.9998842361076141
59 3.8159151552960324
60 0.37174249388681135
61 4.791985929881598
62 7.2200396326943626
63 0.38617732685307615
64 -3.870970866788573
65 1.4220811302299345
66 -9.578897779232152
67 -8.986208747445186
68 7.763454491566766
69 1.8072460893720494
70 3.8137596505686844
71 0.6856801642591559
72 -5.916666681061066
73 1.4270588991086155
74 -0.19680450263225824
75 1.9939544111167482
76 -4.164754502463381
77 -0.27293345343946984
78 -2.452358789957337
79 -7.884524917608473
80 -1.296546823643713
81 -1.1259898120732654
82 3.46997276267414
83 1.844497324961953
84 0.7015246889204501
85 -1.1058929317509718
86 3.8330145556304682
87 -2.8930564427312033
88 -4.615714160110876
89 4.78049822498373
90 1.03376838585794
91 2.5921001804498056
92 5.776544311748173
93 3.918654779603018
94 3.945258953061152
95 0.6944974601704432
96 -0.8276477958013948
97 -1.500264723814547
98 1.1248483005383
99 -0.11213803319342111
